Timestamp,NO3,Level,Dayofweek,Month
2019-08-05T23:00:00,0.018000000000000002,2.379,0,8
2019-08-06T00:00:00,,2.355,1,8
2019-08-06T01:00:00,,2.339,1,8
2019-08-06T02:00:00,,2.329,1,8
2019-08-06T03:00:00,,2.317,1,8
2019-08-06T04:00:00,,2.296,1,8
2019-08-06T05:00:00,,2.278,1,8
2019-08-06T06:00:00,0.02,2.26,1,8
2019-08-06T07:00:00,0.02,2.2430000000000003,1,8
2019-08-06T08:00:00,0.021,2.236,1,8
2019-08-06T09:00:00,0.021,2.224,1,8
2019-08-06T10:00:00,0.021,2.214,1,8
2019-08-06T11:00:00,0.021,2.207,1,8
2019-08-06T12:00:00,,2.198,1,8
2019-08-06T13:00:00,,2.188,1,8
2019-08-06T14:00:00,,2.184,1,8
2019-08-06T15:00:00,,2.177,1,8
2019-08-06T16:00:00,,2.173,1,8
2019-08-06T17:00:00,0.016,2.165,1,8
2019-08-06T18:00:00,0.016,2.161,1,8
2019-08-06T19:00:00,0.014,2.156,1,8
2019-08-06T20:00:00,0.013,2.152,1,8
2019-08-06T21:00:00,0.013,2.148,1,8
2019-08-06T22:00:00,,2.147,1,8
2019-08-06T23:00:00,,2.14,1,8
2019-08-07T00:00:00,,2.138,2,8
2019-08-07T01:00:00,,2.132,2,8
2019-08-07T02:00:00,,2.127,2,8
2019-08-07T03:00:00,,2.126,2,8
2019-08-07T04:00:00,,2.123,2,8
2019-08-07T05:00:00,,2.1180000000000003,2,8
2019-08-07T06:00:00,,2.113,2,8
2019-08-07T07:00:00,,2.106,2,8
2019-08-07T08:00:00,,2.102,2,8
2019-08-07T09:00:00,0.016,2.1,2,8
2019-08-07T10:00:00,0.014,2.096,2,8
2019-08-07T11:00:00,0.013,2.093,2,8
2019-08-07T12:00:00,0.011,2.091,2,8
2019-08-07T13:00:00,0.009000000000000001,2.085,2,8
2019-08-07T14:00:00,,2.081,2,8
2019-08-07T15:00:00,,2.077,2,8
2019-08-07T16:00:00,,2.073,2,8
2019-08-07T17:00:00,,2.072,2,8
2019-08-07T18:00:00,,2.067,2,8
2019-08-07T19:00:00,0.004,2.063,2,8
2019-08-07T20:00:00,,2.056,2,8
2019-08-07T21:00:00,,2.056,2,8
2019-08-07T22:00:00,,2.052,2,8
2019-08-07T23:00:00,,2.048,2,8
2019-08-08T00:00:00,,2.048,3,8
2019-08-08T01:00:00,0.004,2.044,3,8
2019-08-08T02:00:00,,2.039,3,8
2019-08-08T03:00:00,,2.037,3,8
2019-08-08T04:00:00,,2.036,3,8
2019-08-08T05:00:00,,2.035,3,8
2019-08-08T06:00:00,,2.033,3,8
2019-08-08T07:00:00,,2.03,3,8
2019-08-08T08:00:00,,2.028,3,8
2019-08-08T09:00:00,,2.024,3,8
2019-08-08T10:00:00,,2.026,3,8
2019-08-08T11:00:00,,2.025,3,8
2019-08-08T12:00:00,,2.02,3,8
2019-08-08T13:00:00,,2.016,3,8
2019-08-08T14:00:00,,2.015,3,8
2019-08-08T15:00:00,,2.014,3,8
2019-08-08T16:00:00,0.002,2.01,3,8
2019-08-08T17:00:00,0.002,2.009,3,8
2019-08-08T18:00:00,0.002,2.007,3,8
2019-08-08T19:00:00,0.002,2.001,3,8
2019-08-08T20:00:00,0.002,1.998,3,8
2019-08-08T21:00:00,0.002,1.99,3,8
2019-08-08T22:00:00,,1.989,3,8
2019-08-08T23:00:00,,1.989,3,8
2019-08-09T00:00:00,,1.983,4,8
2019-08-09T01:00:00,,1.982,4,8
2019-08-09T02:00:00,,1.973,4,8
2019-08-09T03:00:00,,1.977,4,8
2019-08-09T04:00:00,,1.971,4,8
2019-08-09T05:00:00,0.004,1.972,4,8
2019-08-09T06:00:00,0.004,1.967,4,8
2019-08-09T07:00:00,0.003,1.969,4,8
2019-08-09T08:00:00,0.003,1.962,4,8
2019-08-09T09:00:00,0.002,1.959,4,8
2019-08-09T10:00:00,0.003,1.963,4,8
2019-08-09T11:00:00,0.003,1.955,4,8
2019-08-09T12:00:00,0.004,1.96,4,8
2019-08-09T13:00:00,,1.955,4,8
2019-08-09T14:00:00,,1.953,4,8
2019-08-09T15:00:00,,1.947,4,8
2019-08-09T16:00:00,,1.944,4,8
2019-08-09T17:00:00,,1.943,4,8
2019-08-09T18:00:00,,1.939,4,8
2019-08-09T19:00:00,,1.938,4,8
2019-08-09T20:00:00,,1.94,4,8
2019-08-09T21:00:00,,1.937,4,8
2019-08-09T22:00:00,0.002,1.933,4,8
2019-08-09T23:00:00,0.002,1.931,4,8
2019-08-10T00:00:00,,1.924,5,8
2019-08-10T01:00:00,,1.92,5,8
2019-08-10T02:00:00,,1.921,5,8
2019-08-10T03:00:00,,1.916,5,8
2019-08-10T04:00:00,,1.919,5,8
2019-08-10T05:00:00,,1.914,5,8
2019-08-10T06:00:00,,1.914,5,8
2019-08-10T07:00:00,,1.905,5,8
2019-08-10T08:00:00,,1.91,5,8
2019-08-10T09:00:00,,1.907,5,8
2019-08-10T10:00:00,,1.902,5,8
2019-08-10T11:00:00,,1.904,5,8
2019-08-10T12:00:00,,1.902,5,8
2019-08-10T13:00:00,,1.897,5,8
2019-08-10T14:00:00,,1.892,5,8
2019-08-10T15:00:00,,1.888,5,8
2019-08-10T16:00:00,,1.888,5,8
2019-08-10T17:00:00,,1.882,5,8
2019-08-10T18:00:00,,1.881,5,8
2019-08-10T19:00:00,,1.881,5,8
2019-08-10T20:00:00,,1.884,5,8
2019-08-10T21:00:00,,1.886,5,8
2019-08-10T22:00:00,,1.878,5,8
2019-08-10T23:00:00,,1.871,5,8
2019-08-11T00:00:00,0.004,1.866,6,8
2019-08-11T01:00:00,0.008,1.861,6,8
2019-08-11T02:00:00,0.012,1.857,6,8
2019-08-11T03:00:00,0.015,1.86,6,8
2019-08-11T04:00:00,0.019,1.856,6,8
2019-08-11T05:00:00,0.023,1.848,6,8
2019-08-11T06:00:00,0.019,1.847,6,8
2019-08-11T07:00:00,0.015,1.847,6,8
2019-08-11T08:00:00,0.011,1.843,6,8
2019-08-11T09:00:00,0.01,1.843,6,8
2019-08-11T10:00:00,0.01,1.843,6,8
2019-08-11T11:00:00,,1.85,6,8
2019-08-11T12:00:00,,1.856,6,8
2019-08-11T13:00:00,,1.871,6,8
2019-08-11T14:00:00,,1.888,6,8
2019-08-11T15:00:00,,1.899,6,8
2019-08-11T16:00:00,0.004,1.91,6,8
2019-08-11T17:00:00,0.005,1.914,6,8
2019-08-11T18:00:00,0.005,1.92,6,8
2019-08-11T19:00:00,0.006,1.923,6,8
2019-08-11T20:00:00,0.006999999999999999,1.932,6,8
2019-08-11T21:00:00,,1.954,6,8
2019-08-11T22:00:00,,1.945,6,8
2019-08-11T23:00:00,,1.936,6,8
2019-08-12T00:00:00,,1.927,0,8
2019-08-12T01:00:00,,1.926,0,8
2019-08-12T02:00:00,,1.925,0,8
2019-08-12T03:00:00,,1.925,0,8
2019-08-12T04:00:00,,1.925,0,8
2019-08-12T05:00:00,,1.926,0,8
2019-08-12T06:00:00,,1.922,0,8
2019-08-12T07:00:00,,1.925,0,8
2019-08-12T08:00:00,,1.923,0,8
2019-08-12T09:00:00,,1.924,0,8
2019-08-12T10:00:00,,1.923,0,8
2019-08-12T11:00:00,,1.92,0,8
2019-08-12T12:00:00,,1.923,0,8
2019-08-12T13:00:00,,1.921,0,8
2019-08-12T14:00:00,,1.92,0,8
2019-08-12T15:00:00,,1.92,0,8
2019-08-12T16:00:00,,1.917,0,8
2019-08-12T17:00:00,,1.915,0,8
2019-08-12T18:00:00,,1.917,0,8
2019-08-12T19:00:00,,1.916,0,8
2019-08-12T20:00:00,,1.916,0,8
2019-08-12T21:00:00,,1.936,0,8
2019-08-12T22:00:00,,1.942,0,8
2019-08-12T23:00:00,,1.933,0,8
2019-08-13T00:00:00,,1.922,1,8
2019-08-13T01:00:00,,1.919,1,8
2019-08-13T02:00:00,,1.919,1,8
2019-08-13T03:00:00,,1.93,1,8
2019-08-13T04:00:00,,1.935,1,8
2019-08-13T05:00:00,,1.94,1,8
2019-08-13T06:00:00,,1.945,1,8
2019-08-13T07:00:00,0.001,1.949,1,8
2019-08-13T08:00:00,,1.95,1,8
2019-08-13T09:00:00,,1.953,1,8
2019-08-13T10:00:00,,1.955,1,8
2019-08-13T11:00:00,,1.953,1,8
2019-08-13T12:00:00,,1.959,1,8
2019-08-13T13:00:00,,1.96,1,8
2019-08-13T14:00:00,,1.958,1,8
2019-08-13T15:00:00,,1.958,1,8
2019-08-13T16:00:00,,1.957,1,8
2019-08-13T17:00:00,,1.961,1,8
2019-08-13T18:00:00,,1.957,1,8
2019-08-13T19:00:00,,1.961,1,8
2019-08-13T20:00:00,,1.96,1,8
2019-08-13T21:00:00,,1.971,1,8
2019-08-13T22:00:00,,1.995,1,8
2019-08-13T23:00:00,,1.989,1,8
2019-08-14T00:00:00,,1.969,2,8
2019-08-14T01:00:00,,1.962,2,8
2019-08-14T02:00:00,,1.96,2,8
2019-08-14T03:00:00,,1.96,2,8
2019-08-14T04:00:00,,1.956,2,8
2019-08-14T05:00:00,,1.959,2,8
2019-08-14T06:00:00,,1.958,2,8
2019-08-14T07:00:00,,1.959,2,8
2019-08-14T08:00:00,,1.958,2,8
2019-08-14T09:00:00,,1.957,2,8
2019-08-14T10:00:00,,1.956,2,8
2019-08-14T11:00:00,,1.963,2,8
2019-08-14T12:00:00,,1.96,2,8
2019-08-14T13:00:00,,1.956,2,8
2019-08-14T14:00:00,,1.95,2,8
2019-08-14T15:00:00,,1.945,2,8
2019-08-14T16:00:00,,1.945,2,8
2019-08-14T17:00:00,,1.942,2,8
2019-08-14T18:00:00,,1.94,2,8
2019-08-14T19:00:00,,1.946,2,8
2019-08-14T20:00:00,,1.947,2,8
2019-08-14T21:00:00,,1.9625,2,8
2019-08-14T22:00:00,,1.975,2,8
2019-08-14T23:00:00,,1.983,2,8
2019-08-15T00:00:00,,1.969,3,8
2019-08-15T01:00:00,,1.956,3,8
2019-08-15T02:00:00,,1.952,3,8
2019-08-15T03:00:00,,1.952,3,8
2019-08-15T04:00:00,,1.949,3,8
2019-08-15T05:00:00,,1.949,3,8
2019-08-15T06:00:00,,1.947,3,8
2019-08-15T07:00:00,,1.949,3,8
2019-08-15T08:00:00,,1.948,3,8
2019-08-15T09:00:00,,1.949,3,8
2019-08-15T10:00:00,,1.953,3,8
2019-08-15T11:00:00,,1.953,3,8
2019-08-15T12:00:00,,1.95,3,8
2019-08-15T13:00:00,,1.953,3,8
2019-08-15T14:00:00,,1.951,3,8
2019-08-15T15:00:00,,1.945,3,8
2019-08-15T16:00:00,,1.952,3,8
2019-08-15T17:00:00,,1.95,3,8
2019-08-15T18:00:00,,1.951,3,8
2019-08-15T19:00:00,,1.95,3,8
2019-08-15T20:00:00,,1.951,3,8
2019-08-15T21:00:00,,1.948,3,8
2019-08-15T22:00:00,,1.962,3,8
2019-08-15T23:00:00,,1.978,3,8
2019-08-16T00:00:00,,1.974,4,8
2019-08-16T01:00:00,,1.966,4,8
2019-08-16T02:00:00,,1.96,4,8
2019-08-16T03:00:00,,1.96,4,8
2019-08-16T04:00:00,,1.962,4,8
2019-08-16T05:00:00,,1.962,4,8
2019-08-16T06:00:00,,1.965,4,8
2019-08-16T07:00:00,,1.959,4,8
2019-08-16T08:00:00,,1.962,4,8
2019-08-16T09:00:00,,1.958,4,8
2019-08-16T10:00:00,,1.964,4,8
2019-08-16T11:00:00,,1.965,4,8
2019-08-16T12:00:00,,1.968,4,8
2019-08-16T13:00:00,,1.965,4,8
2019-08-16T14:00:00,,1.964,4,8
2019-08-16T15:00:00,,1.969,4,8
2019-08-16T16:00:00,,1.966,4,8
2019-08-16T17:00:00,,1.968,4,8
2019-08-16T18:00:00,,1.962,4,8
2019-08-16T19:00:00,,1.97,4,8
2019-08-16T20:00:00,,1.969,4,8
2019-08-16T21:00:00,,1.977,4,8
2019-08-16T22:00:00,,1.981,4,8
2019-08-16T23:00:00,,1.998,4,8
2019-08-17T00:00:00,,1.997,5,8
2019-08-17T01:00:00,,1.998,5,8
2019-08-17T02:00:00,,1.994,5,8
2019-08-17T03:00:00,,1.994,5,8
2019-08-17T04:00:00,,1.998,5,8
2019-08-17T05:00:00,,1.997,5,8
2019-08-17T06:00:00,,1.996,5,8
2019-08-17T07:00:00,,2.004,5,8
2019-08-17T08:00:00,,2.001,5,8
2019-08-17T09:00:00,,2.001,5,8
2019-08-17T10:00:00,,2.002,5,8
2019-08-17T11:00:00,,2.006,5,8
2019-08-17T12:00:00,,2.007,5,8
2019-08-17T13:00:00,,2.002,5,8
2019-08-17T14:00:00,,2.008,5,8
2019-08-17T15:00:00,,2.003,5,8
2019-08-17T16:00:00,,2.002,5,8
2019-08-17T17:00:00,,1.999,5,8
2019-08-17T18:00:00,,1.997,5,8
2019-08-17T19:00:00,,1.994,5,8
2019-08-17T20:00:00,,1.991,5,8
2019-08-17T21:00:00,,1.986,5,8
2019-08-17T22:00:00,,1.984,5,8
2019-08-17T23:00:00,,1.983,5,8
2019-08-18T00:00:00,,1.987,6,8
2019-08-18T01:00:00,,1.981,6,8
2019-08-18T02:00:00,,1.978,6,8
2019-08-18T03:00:00,0.001,1.975,6,8
2019-08-18T04:00:00,,1.974,6,8
2019-08-18T05:00:00,,1.969,6,8
2019-08-18T06:00:00,,1.968,6,8
2019-08-18T07:00:00,,1.966,6,8
2019-08-18T08:00:00,,1.967,6,8
2019-08-18T09:00:00,,1.962,6,8
2019-08-18T10:00:00,,1.965,6,8
2019-08-18T11:00:00,,1.961,6,8
2019-08-18T12:00:00,,1.963,6,8
2019-08-18T13:00:00,,1.959,6,8
2019-08-18T14:00:00,,1.953,6,8
2019-08-18T15:00:00,,1.958,6,8
2019-08-18T16:00:00,,1.958,6,8
2019-08-18T17:00:00,,1.955,6,8
2019-08-18T18:00:00,,1.955,6,8
2019-08-18T19:00:00,,1.949,6,8
2019-08-18T20:00:00,,1.952,6,8
2019-08-18T21:00:00,,1.946,6,8
2019-08-18T22:00:00,,1.949,6,8
2019-08-18T23:00:00,,1.948,6,8
2019-08-19T00:00:00,,1.949,0,8
2019-08-19T01:00:00,,1.949,0,8
2019-08-19T02:00:00,,1.948,0,8
2019-08-19T03:00:00,,1.945,0,8
2019-08-19T04:00:00,,1.937,0,8
2019-08-19T05:00:00,,1.939,0,8
2019-08-19T06:00:00,,1.939,0,8
2019-08-19T07:00:00,,1.937,0,8
2019-08-19T08:00:00,,1.936,0,8
2019-08-19T09:00:00,,1.937,0,8
2019-08-19T10:00:00,,1.936,0,8
2019-08-19T11:00:00,,1.935,0,8
2019-08-19T12:00:00,,1.935,0,8
2019-08-19T13:00:00,,1.935,0,8
2019-08-19T14:00:00,,1.935,0,8
2019-08-19T15:00:00,,1.934,0,8
2019-08-19T16:00:00,,1.934,0,8
2019-08-19T17:00:00,,1.93,0,8
2019-08-19T18:00:00,,1.929,0,8
2019-08-19T19:00:00,,1.925,0,8
2019-08-19T20:00:00,,1.923,0,8
2019-08-19T21:00:00,,1.926,0,8
2019-08-19T22:00:00,,1.923,0,8
2019-08-19T23:00:00,,1.924,0,8
2019-08-20T00:00:00,,1.92,1,8
2019-08-20T01:00:00,,1.915,1,8
2019-08-20T02:00:00,,1.919,1,8
2019-08-20T03:00:00,,1.916,1,8
2019-08-20T04:00:00,,1.916,1,8
2019-08-20T05:00:00,,1.918,1,8
2019-08-20T06:00:00,,1.911,1,8
2019-08-20T07:00:00,,1.916,1,8
2019-08-20T08:00:00,,1.917,1,8
2019-08-20T09:00:00,,1.915,1,8
2019-08-20T10:00:00,,1.916,1,8
2019-08-20T11:00:00,,1.914,1,8
2019-08-20T12:00:00,,1.912,1,8
2019-08-20T13:00:00,,1.911,1,8
2019-08-20T14:00:00,,1.912,1,8
2019-08-20T15:00:00,,1.909,1,8
2019-08-20T16:00:00,,1.906,1,8
2019-08-20T17:00:00,,1.906,1,8
2019-08-20T18:00:00,,1.905,1,8
2019-08-20T19:00:00,,1.903,1,8
2019-08-20T20:00:00,,1.903,1,8
2019-08-20T21:00:00,,1.9,1,8
2019-08-20T22:00:00,,1.9,1,8
2019-08-20T23:00:00,,1.897,1,8
2019-08-21T00:00:00,,1.899,2,8
2019-08-21T01:00:00,,1.898,2,8
2019-08-21T02:00:00,,1.89,2,8
2019-08-21T03:00:00,,1.896,2,8
2019-08-21T04:00:00,,1.892,2,8
2019-08-21T05:00:00,,1.894,2,8
2019-08-21T06:00:00,,1.891,2,8
2019-08-21T07:00:00,,1.891,2,8
2019-08-21T08:00:00,,1.895,2,8
2019-08-21T09:00:00,,1.895,2,8
2019-08-21T10:00:00,,1.892,2,8
2019-08-21T11:00:00,,1.891,2,8
2019-08-21T12:00:00,,1.891,2,8
2019-08-21T13:00:00,,1.893,2,8
2019-08-21T14:00:00,,1.891,2,8
2019-08-21T15:00:00,,1.892,2,8
2019-08-21T16:00:00,,1.893,2,8
2019-08-21T17:00:00,,1.89,2,8
2019-08-21T18:00:00,,1.89,2,8
2019-08-21T19:00:00,,1.891,2,8
2019-08-21T20:00:00,,1.887,2,8
2019-08-21T21:00:00,,1.889,2,8
2019-08-21T22:00:00,,1.885,2,8
2019-08-21T23:00:00,0.004,1.883,2,8
2019-08-22T00:00:00,,1.885,3,8
2019-08-22T01:00:00,,1.881,3,8
2019-08-22T02:00:00,,1.882,3,8
2019-08-22T03:00:00,,1.882,3,8
2019-08-22T04:00:00,,1.879,3,8
2019-08-22T05:00:00,,1.877,3,8
2019-08-22T06:00:00,,1.881,3,8
2019-08-22T07:00:00,,1.879,3,8
2019-08-22T08:00:00,,1.878,3,8
2019-08-22T09:00:00,,1.88,3,8
2019-08-22T10:00:00,,1.88,3,8
2019-08-22T11:00:00,,1.876,3,8
2019-08-22T12:00:00,,1.881,3,8
2019-08-22T13:00:00,,1.879,3,8
2019-08-22T14:00:00,,1.876,3,8
2019-08-22T15:00:00,,1.879,3,8
2019-08-22T16:00:00,,1.879,3,8
2019-08-22T17:00:00,,1.88,3,8
2019-08-22T18:00:00,,1.878,3,8
2019-08-22T19:00:00,,1.877,3,8
2019-08-22T20:00:00,,1.877,3,8
2019-08-22T21:00:00,,1.874,3,8
2019-08-22T22:00:00,,1.864,3,8
2019-08-22T23:00:00,,1.873,3,8
2019-08-23T00:00:00,,1.872,4,8
2019-08-23T01:00:00,,1.87,4,8
2019-08-23T02:00:00,,1.864,4,8
2019-08-23T03:00:00,,1.87,4,8
2019-08-23T04:00:00,,1.871,4,8
2019-08-23T05:00:00,,1.868,4,8
2019-08-23T06:00:00,,1.869,4,8
2019-08-23T07:00:00,,1.869,4,8
2019-08-23T08:00:00,,1.87,4,8
2019-08-23T09:00:00,,1.867,4,8
2019-08-23T10:00:00,,1.867,4,8
2019-08-23T11:00:00,,1.871,4,8
2019-08-23T12:00:00,,1.866,4,8
2019-08-23T13:00:00,,1.87,4,8
2019-08-23T14:00:00,,1.865,4,8
2019-08-23T15:00:00,,1.866,4,8
2019-08-23T16:00:00,,1.863,4,8
2019-08-23T17:00:00,,1.862,4,8
2019-08-23T18:00:00,,1.865,4,8
2019-08-23T19:00:00,,1.863,4,8
2019-08-23T20:00:00,,1.864,4,8
2019-08-23T21:00:00,,1.859,4,8
2019-08-23T22:00:00,,1.864,4,8
2019-08-23T23:00:00,,1.865,4,8
2019-08-24T00:00:00,,1.859,5,8
2019-08-24T01:00:00,,1.859,5,8
2019-08-24T02:00:00,,1.854,5,8
2019-08-24T03:00:00,,1.857,5,8
2019-08-24T04:00:00,,1.861,5,8
2019-08-24T05:00:00,,1.861,5,8
2019-08-24T06:00:00,,1.861,5,8
2019-08-24T07:00:00,,1.857,5,8
2019-08-24T08:00:00,,1.861,5,8
2019-08-24T09:00:00,,1.857,5,8
2019-08-24T10:00:00,,1.859,5,8
2019-08-24T11:00:00,,1.861,5,8
2019-08-24T12:00:00,,1.858,5,8
2019-08-24T13:00:00,,1.863,5,8
2019-08-24T14:00:00,,1.857,5,8
2019-08-24T15:00:00,,1.865,5,8
2019-08-24T16:00:00,,1.86,5,8
2019-08-24T17:00:00,,1.861,5,8
2019-08-24T18:00:00,,1.862,5,8
2019-08-24T19:00:00,,1.861,5,8
2019-08-24T20:00:00,,1.856,5,8
2019-08-24T21:00:00,,1.861,5,8
2019-08-24T22:00:00,,1.86,5,8
2019-08-24T23:00:00,,1.864,5,8
2019-08-25T00:00:00,,1.863,6,8
2019-08-25T01:00:00,,1.86,6,8
2019-08-25T02:00:00,,1.86,6,8
2019-08-25T03:00:00,,1.861,6,8
2019-08-25T04:00:00,,1.858,6,8
2019-08-25T05:00:00,,1.858,6,8
2019-08-25T06:00:00,,1.857,6,8
2019-08-25T07:00:00,,1.857,6,8
2019-08-25T08:00:00,,1.856,6,8
2019-08-25T09:00:00,,1.859,6,8
2019-08-25T10:00:00,,1.86,6,8
2019-08-25T11:00:00,,1.861,6,8
2019-08-25T12:00:00,,1.861,6,8
2019-08-25T13:00:00,,1.863,6,8
2019-08-25T14:00:00,,1.865,6,8
2019-08-25T15:00:00,,1.86,6,8
2019-08-25T16:00:00,,1.862,6,8
2019-08-25T17:00:00,,1.858,6,8
2019-08-25T18:00:00,,1.869,6,8
2019-08-25T19:00:00,,1.872,6,8
2019-08-25T20:00:00,,1.875,6,8
2019-08-25T21:00:00,,1.879,6,8
2019-08-25T22:00:00,,1.878,6,8
2019-08-25T23:00:00,,1.88,6,8
2019-08-26T00:00:00,,1.882,0,8
2019-08-26T01:00:00,,1.884,0,8
2019-08-26T02:00:00,,1.88,0,8
2019-08-26T03:00:00,,1.885,0,8
2019-08-26T04:00:00,,1.884,0,8
2019-08-26T05:00:00,,1.878,0,8
2019-08-26T06:00:00,,1.886,0,8
2019-08-26T07:00:00,,1.884,0,8
2019-08-26T08:00:00,,1.884,0,8
2019-08-26T09:00:00,,1.884,0,8
2019-08-26T10:00:00,,1.887,0,8
2019-08-26T11:00:00,,1.89,0,8
2019-08-26T12:00:00,,1.888,0,8
2019-08-26T13:00:00,,1.889,0,8
2019-08-26T14:00:00,,1.883,0,8
2019-08-26T15:00:00,,1.885,0,8
2019-08-26T16:00:00,,1.883,0,8
2019-08-26T17:00:00,,1.877,0,8
2019-08-26T18:00:00,,1.874,0,8
2019-08-26T19:00:00,,1.876,0,8
2019-08-26T20:00:00,,1.884,0,8
2019-08-26T21:00:00,,1.884,0,8
2019-08-26T22:00:00,,1.874,0,8
2019-08-26T23:00:00,,1.868,0,8
2019-08-27T00:00:00,,1.862,1,8
2019-08-27T01:00:00,,1.857,1,8
2019-08-27T02:00:00,,1.857,1,8
2019-08-27T03:00:00,,1.853,1,8
2019-08-27T04:00:00,,1.854,1,8
2019-08-27T05:00:00,,1.852,1,8
2019-08-27T06:00:00,,1.853,1,8
2019-08-27T07:00:00,,1.854,1,8
2019-08-27T08:00:00,,1.851,1,8
2019-08-27T09:00:00,,1.853,1,8
2019-08-27T10:00:00,,1.854,1,8
2019-08-27T11:00:00,,1.854,1,8
2019-08-27T12:00:00,,1.856,1,8
2019-08-27T13:00:00,,1.85,1,8
2019-08-27T14:00:00,,1.851,1,8
2019-08-27T15:00:00,,1.851,1,8
2019-08-27T16:00:00,,1.847,1,8
2019-08-27T17:00:00,,1.843,1,8
2019-08-27T18:00:00,,1.843,1,8
2019-08-27T19:00:00,,1.8625,1,8
2019-08-27T20:00:00,,1.913,1,8
2019-08-27T21:00:00,,1.911,1,8
2019-08-27T22:00:00,,1.876,1,8
2019-08-27T23:00:00,,1.857,1,8
2019-08-28T00:00:00,,1.835,2,8
2019-08-28T01:00:00,,1.826,2,8
2019-08-28T02:00:00,,1.817,2,8
2019-08-28T03:00:00,,1.815,2,8
2019-08-28T04:00:00,,1.808,2,8
2019-08-28T05:00:00,,1.812,2,8
2019-08-28T06:00:00,,1.813,2,8
2019-08-28T07:00:00,,1.816,2,8
2019-08-28T08:00:00,,1.822,2,8
2019-08-28T09:00:00,,1.827,2,8
2019-08-28T10:00:00,,1.831,2,8
2019-08-28T11:00:00,,1.834,2,8
2019-08-28T12:00:00,,1.835,2,8
2019-08-28T13:00:00,,1.833,2,8
2019-08-28T14:00:00,,1.834,2,8
2019-08-28T15:00:00,,1.832,2,8
2019-08-28T16:00:00,,1.832,2,8
2019-08-28T17:00:00,,1.832,2,8
2019-08-28T18:00:00,,1.831,2,8
2019-08-28T19:00:00,,1.8445,2,8
2019-08-28T20:00:00,,1.9482,2,8
2019-08-28T21:00:00,,2.03,2,8
2019-08-28T22:00:00,,1.9645,2,8
2019-08-28T23:00:00,,1.9015,2,8
2019-08-29T00:00:00,,1.862,3,8
2019-08-29T01:00:00,,1.839,3,8
2019-08-29T02:00:00,,1.83,3,8
2019-08-29T03:00:00,,1.822,3,8
2019-08-29T04:00:00,,1.823,3,8
2019-08-29T05:00:00,,1.822,3,8
2019-08-29T06:00:00,,1.821,3,8
2019-08-29T07:00:00,,1.823,3,8
2019-08-29T08:00:00,,1.819,3,8
2019-08-29T09:00:00,,1.826,3,8
2019-08-29T10:00:00,,1.826,3,8
2019-08-29T11:00:00,,1.828,3,8
2019-08-29T12:00:00,,1.826,3,8
2019-08-29T13:00:00,,1.826,3,8
2019-08-29T14:00:00,,1.826,3,8
2019-08-29T15:00:00,,1.824,3,8
2019-08-29T16:00:00,,1.824,3,8
2019-08-29T17:00:00,,1.821,3,8
2019-08-29T18:00:00,,1.82,3,8
2019-08-29T19:00:00,,1.822,3,8
2019-08-29T20:00:00,,1.8996,3,8
2019-08-29T21:00:00,,2.055,3,8
2019-08-29T22:00:00,,2.115,3,8
2019-08-29T23:00:00,,1.9875,3,8
2019-08-30T00:00:00,,1.8926666666666667,4,8
2019-08-30T01:00:00,,1.841,4,8
2019-08-30T02:00:00,,1.824,4,8
2019-08-30T03:00:00,,1.82,4,8
2019-08-30T04:00:00,,1.811,4,8
2019-08-30T05:00:00,,1.81,4,8
2019-08-30T06:00:00,,1.816,4,8
2019-08-30T07:00:00,,1.807,4,8
2019-08-30T08:00:00,,1.808,4,8
2019-08-30T09:00:00,,1.815,4,8
2019-08-30T10:00:00,,1.822,4,8
2019-08-30T11:00:00,,1.819,4,8
2019-08-30T12:00:00,,1.823,4,8
2019-08-30T13:00:00,,1.811,4,8
2019-08-30T14:00:00,,1.817,4,8
2019-08-30T15:00:00,,1.815,4,8
2019-08-30T16:00:00,,1.81,4,8
2019-08-30T17:00:00,,1.805,4,8
2019-08-30T18:00:00,,1.806,4,8
2019-08-30T19:00:00,,1.808,4,8
2019-08-30T20:00:00,,1.806,4,8
2019-08-30T21:00:00,,1.9337142857142855,4,8
2019-08-30T22:00:00,,2.11,4,8
2019-08-30T23:00:00,,2.075,4,8
2019-08-31T00:00:00,,1.9530000000000003,5,8
2019-08-31T01:00:00,,1.871,5,8
2019-08-31T02:00:00,,1.831,5,8
2019-08-31T03:00:00,,1.808,5,8
2019-08-31T04:00:00,,1.805,5,8
2019-08-31T05:00:00,,1.798,5,8
2019-08-31T06:00:00,,1.803,5,8
2019-08-31T07:00:00,,1.798,5,8
2019-08-31T08:00:00,,1.796,5,8
2019-08-31T09:00:00,,1.805,5,8
2019-08-31T10:00:00,,1.807,5,8
2019-08-31T11:00:00,,1.814,5,8
2019-08-31T12:00:00,,1.818,5,8
2019-08-31T13:00:00,,1.807,5,8
2019-08-31T14:00:00,,1.802,5,8
2019-08-31T15:00:00,,1.808,5,8
2019-08-31T16:00:00,,1.805,5,8
2019-08-31T17:00:00,,1.805,5,8
2019-08-31T18:00:00,,1.804,5,8
2019-08-31T19:00:00,,1.804,5,8
2019-08-31T20:00:00,,1.803,5,8
2019-08-31T21:00:00,,1.8160000000000005,5,8
2019-08-31T22:00:00,,1.952142857142857,5,8
2019-08-31T23:00:00,,2.0506666666666664,5,8
